"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"22","org.apache.commons.digester3.examples.api.addressbook","/Users/grantnelson/go/src/github.com/apache/commons-digester/examples/api/addressbook/src/main/java/org/apache/commons/digester3/examples/api/addressbook/Address.java","3","102","The method 'setCity(String)' has a NCSS line count of 2.","Design","NcssCount"
"23","org.apache.commons.digester3.examples.api.addressbook","/Users/grantnelson/go/src/github.com/apache/commons-digester/examples/api/addressbook/src/main/java/org/apache/commons/digester3/examples/api/addressbook/Address.java","3","102","The method 'setCity(String)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"24","org.apache.commons.digester3.examples.api.addressbook","/Users/grantnelson/go/src/github.com/apache/commons-digester/examples/api/addressbook/src/main/java/org/apache/commons/digester3/examples/api/addressbook/Address.java","3","102","The method 'setCity(String)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"25","org.apache.commons.digester3.examples.api.addressbook","/Users/grantnelson/go/src/github.com/apache/commons-digester/examples/api/addressbook/src/main/java/org/apache/commons/digester3/examples/api/addressbook/Address.java","3","102","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"26","org.apache.commons.digester3.examples.api.addressbook","/Users/grantnelson/go/src/github.com/apache/commons-digester/examples/api/addressbook/src/main/java/org/apache/commons/digester3/examples/api/addressbook/Address.java","3","110","The method 'getState()' has a NCSS line count of 2.","Design","NcssCount"
"27","org.apache.commons.digester3.examples.api.addressbook","/Users/grantnelson/go/src/github.com/apache/commons-digester/examples/api/addressbook/src/main/java/org/apache/commons/digester3/examples/api/addressbook/Address.java","3","110","The method 'getState()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"28","org.apache.commons.digester3.examples.api.addressbook","/Users/grantnelson/go/src/github.com/apache/commons-digester/examples/api/addressbook/src/main/java/org/apache/commons/digester3/examples/api/addressbook/Address.java","3","110","The method 'getState()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"29","org.apache.commons.digester3.examples.api.addressbook","/Users/grantnelson/go/src/github.com/apache/commons-digester/examples/api/addressbook/src/main/java/org/apache/commons/digester3/examples/api/addressbook/Address.java","3","120","The method 'setState(String)' has a NCSS line count of 2.","Design","NcssCount"
"30","org.apache.commons.digester3.examples.api.addressbook","/Users/grantnelson/go/src/github.com/apache/commons-digester/examples/api/addressbook/src/main/java/org/apache/commons/digester3/examples/api/addressbook/Address.java","3","120","The method 'setState(String)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"31","org.apache.commons.digester3.examples.api.addressbook","/Users/grantnelson/go/src/github.com/apache/commons-digester/examples/api/addressbook/src/main/java/org/apache/commons/digester3/examples/api/addressbook/Address.java","3","120","The method 'setState(String)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"32","org.apache.commons.digester3.examples.api.addressbook","/Users/grantnelson/go/src/github.com/apache/commons-digester/examples/api/addressbook/src/main/java/org/apache/commons/digester3/examples/api/addressbook/Address.java","3","120","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"33","org.apache.commons.digester3.examples.api.addressbook","/Users/grantnelson/go/src/github.com/apache/commons-digester/examples/api/addressbook/src/main/java/org/apache/commons/digester3/examples/api/addressbook/Address.java","3","128","The method 'getZip()' has a NCSS line count of 2.","Design","NcssCount"
"34","org.apache.commons.digester3.examples.api.addressbook","/Users/grantnelson/go/src/github.com/apache/commons-digester/examples/api/addressbook/src/main/java/org/apache/commons/digester3/examples/api/addressbook/Address.java","3","128","The method 'getZip()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"35","org.apache.commons.digester3.examples.api.addressbook","/Users/grantnelson/go/src/github.com/apache/commons-digester/examples/api/addressbook/src/main/java/org/apache/commons/digester3/examples/api/addressbook/Address.java","3","128","The method 'getZip()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"36","org.apache.commons.digester3.examples.api.addressbook","/Users/grantnelson/go/src/github.com/apache/commons-digester/examples/api/addressbook/src/main/java/org/apache/commons/digester3/examples/api/addressbook/Address.java","3","138","The method 'setZip(String)' has a NCSS line count of 2.","Design","NcssCount"
"37","org.apache.commons.digester3.examples.api.addressbook","/Users/grantnelson/go/src/github.com/apache/commons-digester/examples/api/addressbook/src/main/java/org/apache/commons/digester3/examples/api/addressbook/Address.java","3","138","The method 'setZip(String)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"38","org.apache.commons.digester3.examples.api.addressbook","/Users/grantnelson/go/src/github.com/apache/commons-digester/examples/api/addressbook/src/main/java/org/apache/commons/digester3/examples/api/addressbook/Address.java","3","138","The method 'setZip(String)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"39","org.apache.commons.digester3.examples.api.addressbook","/Users/grantnelson/go/src/github.com/apache/commons-digester/examples/api/addressbook/src/main/java/org/apache/commons/digester3/examples/api/addressbook/Address.java","3","138","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"40","org.apache.commons.digester3.examples.api.addressbook","/Users/grantnelson/go/src/github.com/apache/commons-digester/examples/api/addressbook/src/main/java/org/apache/commons/digester3/examples/api/addressbook/Address.java","3","146","The method 'getCountry()' has a NCSS line count of 2.","Design","NcssCount"
"41","org.apache.commons.digester3.examples.api.addressbook","/Users/grantnelson/go/src/github.com/apache/commons-digester/examples/api/addressbook/src/main/java/org/apache/commons/digester3/examples/api/addressbook/Address.java","3","146","The method 'getCountry()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"42","org.apache.commons.digester3.examples.api.addressbook","/Users/grantnelson/go/src/github.com/apache/commons-digester/examples/api/addressbook/src/main/java/org/apache/commons/digester3/examples/api/addressbook/Address.java","3","146","The method 'getCountry()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"43","org.apache.commons.digester3.examples.api.addressbook","/Users/grantnelson/go/src/github.com/apache/commons-digester/examples/api/addressbook/src/main/java/org/apache/commons/digester3/examples/api/addressbook/Address.java","3","156","The method 'setCountry(String)' has a NCSS line count of 2.","Design","NcssCount"
"44","org.apache.commons.digester3.examples.api.addressbook","/Users/grantnelson/go/src/github.com/apache/commons-digester/examples/api/addressbook/src/main/java/org/apache/commons/digester3/examples/api/addressbook/Address.java","3","156","The method 'setCountry(String)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"45","org.apache.commons.digester3.examples.api.addressbook","/Users/grantnelson/go/src/github.com/apache/commons-digester/examples/api/addressbook/src/main/java/org/apache/commons/digester3/examples/api/addressbook/Address.java","3","156","The method 'setCountry(String)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"46","org.apache.commons.digester3.examples.api.addressbook","/Users/grantnelson/go/src/github.com/apache/commons-digester/examples/api/addressbook/src/main/java/org/apache/commons/digester3/examples/api/addressbook/Address.java","3","156","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"47","org.apache.commons.digester3.examples.api.addressbook","/Users/grantnelson/go/src/github.com/apache/commons-digester/examples/api/addressbook/src/main/java/org/apache/commons/digester3/examples/api/addressbook/Address.java","3","164","The method 'getType()' has a NCSS line count of 2.","Design","NcssCount"
"48","org.apache.commons.digester3.examples.api.addressbook","/Users/grantnelson/go/src/github.com/apache/commons-digester/examples/api/addressbook/src/main/java/org/apache/commons/digester3/examples/api/addressbook/Address.java","3","164","The method 'getType()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"49","org.apache.commons.digester3.examples.api.addressbook","/Users/grantnelson/go/src/github.com/apache/commons-digester/examples/api/addressbook/src/main/java/org/apache/commons/digester3/examples/api/addressbook/Address.java","3","164","The method 'getType()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"50","org.apache.commons.digester3.examples.api.addressbook","/Users/grantnelson/go/src/github.com/apache/commons-digester/examples/api/addressbook/src/main/java/org/apache/commons/digester3/examples/api/addressbook/Address.java","3","174","The method 'setType(String)' has a NCSS line count of 2.","Design","NcssCount"
"51","org.apache.commons.digester3.examples.api.addressbook","/Users/grantnelson/go/src/github.com/apache/commons-digester/examples/api/addressbook/src/main/java/org/apache/commons/digester3/examples/api/addressbook/Address.java","3","174","The method 'setType(String)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"52","org.apache.commons.digester3.examples.api.addressbook","/Users/grantnelson/go/src/github.com/apache/commons-digester/examples/api/addressbook/src/main/java/org/apache/commons/digester3/examples/api/addressbook/Address.java","3","174","The method 'setType(String)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"53","org.apache.commons.digester3.examples.api.addressbook","/Users/grantnelson/go/src/github.com/apache/commons-digester/examples/api/addressbook/src/main/java/org/apache/commons/digester3/examples/api/addressbook/Address.java","3","174","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"1","org.apache.commons.digester3.examples.api.addressbook","/Users/grantnelson/go/src/github.com/apache/commons-digester/examples/api/addressbook/src/main/java/org/apache/commons/digester3/examples/api/addressbook/AddressBook.java","3","25","A value of 2 may denote a high amount of coupling within the class (threshold: 1)","Design","CouplingBetweenObjects"
"2","org.apache.commons.digester3.examples.api.addressbook","/Users/grantnelson/go/src/github.com/apache/commons-digester/examples/api/addressbook/src/main/java/org/apache/commons/digester3/examples/api/addressbook/AddressBook.java","3","25","The class 'AddressBook' has a NCSS line count of 8 (Highest = 4).","Design","NcssCount"
"3","org.apache.commons.digester3.examples.api.addressbook","/Users/grantnelson/go/src/github.com/apache/commons-digester/examples/api/addressbook/src/main/java/org/apache/commons/digester3/examples/api/addressbook/AddressBook.java","3","25","The class 'AddressBook' has a total cyclomatic complexity of 3 (highest 2).","Design","CyclomaticComplexity"
"4","org.apache.commons.digester3.examples.api.addressbook","/Users/grantnelson/go/src/github.com/apache/commons-digester/examples/api/addressbook/src/main/java/org/apache/commons/digester3/examples/api/addressbook/AddressBook.java","3","25","This class has 2 public methods and attributes; current threshold is 1.","Design","ExcessivePublicCount"
